lat,lon,alt
19.257,-99.233,2240
19.257,-99.224,2240
19.257,-99.215,2240
19.257,-99.206,2240
19.257,-99.197,2240
19.257,-99.188,2240
19.257,-99.179,2240
19.257,-99.17,2240
19.257,-99.161,2240
19.257,-99.152,2240
19.257,-99.143,2240
19.257,-99.134,2240
19.257,-99.125,2240
19.257,-99.116,2240
19.257,-99.107,2240
19.257,-99.098,2240
19.257,-99.089,2240
19.257,-99.08,2240
19.257,-99.071,2240
19.257,-99.062,2240
19.257,-99.053,2240
19.257,-99.044,2240
19.257,-99.035,2240
19.257,-99.026,2240
19.257,-99.017,2240
19.257,-99.008,2240
19.257,-98.999,2240
19.257,-98.99,2240
19.257,-98.981,2240
19.257,-98.972,2240
19.257,-98.963,2240
19.257,-98.954,2240
19.257,-98.945,2240
19.257,-98.936,2240
19.257,-98.927,2240
19.257,-98.918,2240
19.257,-98.909,2240
19.266,-99.35,2240
19.266,-99.341,2240
19.266,-99.332,2240
19.266,-99.323,2240
19.266,-99.314,2240
19.266,-99.305,2240
19.266,-99.296,2240
19.266,-99.287,2240
19.266,-99.278,2240
19.266,-99.269,2240
19.266,-99.26,2240
19.266,-99.251,2240
19.266,-99.242,2240
19.266,-99.233,2240
19.266,-99.224,2240
19.266,-99.215,2240
19.266,-99.206,2240
19.266,-99.197,2240
19.266,-99.188,2240
19.266,-99.179,2240
19.266,-99.17,2240
19.266,-99.161,2240
19.266,-99.152,2240
19.266,-99.143,2240
19.266,-99.134,2240
19.266,-99.125,2240
19.266,-99.116,2240
19.266,-99.107,2240
19.266,-99.098,2240
19.266,-99.089,2240
19.266,-99.08,2240
19.266,-99.071,2240
19.266,-99.062,2240
19.266,-99.053,2240
19.266,-99.044,2240
19.266,-99.035,2240
19.266,-99.026,2240
19.266,-99.017,2240
19.266,-99.008,2240
19.266,-98.999,2240
19.266,-98.99,2240
19.266,-98.981,2240
19.266,-98.972,2240
19.266,-98.963,2240
19.266,-98.954,2240
19.266,-98.945,2240
19.266,-98.936,2240
19.266,-98.927,2240
19.266,-98.918,2240
19.266,-98.909,2240
19.275,-99.35,2240
19.275,-99.341,2240
19.275,-99.332,2240
19.275,-99.323,2240
19.275,-99.314,2240
19.275,-99.305,2240
19.275,-99.296,2240
19.275,-99.287,2240
19.275,-99.278,2240
19.275,-99.269,2240
19.275,-99.26,2240
19.275,-99.251,2240
19.275,-99.242,2240
19.275,-99.233,2240
19.275,-99.224,2240
19.275,-99.215,2240
19.275,-99.206,2240
19.275,-99.197,2240
19.275,-99.188,2240
19.275,-99.179,2240
19.275,-99.17,2240
19.275,-99.161,2240
19.275,-99.152,2240
19.275,-99.143,2240
19.275,-99.134,2240
19.275,-99.125,2240
19.275,-99.116,2240
19.275,-99.107,2240
19.275,-99.098,2240
19.275,-99.089,2240
19.275,-99.08,2240
19.275,-99.071,2240
19.275,-99.062,2240
19.275,-99.053,2240
19.275,-99.044,2240
19.275,-99.035,2240
19.275,-99.026,2240
19.275,-99.017,2240
19.275,-99.008,2240
19.275,-98.999,2240
19.275,-98.99,2240
19.275,-98.981,2240
19.275,-98.972,2240
19.275,-98.963,2240
19.275,-98.954,2240
19.275,-98.945,2240
19.275,-98.936,2240
19.275,-98.927,2240
19.275,-98.918,2240
19.275,-98.909,2240
19.284,-99.35,2240
19.284,-99.341,2240
19.284,-99.332,2240
19.284,-99.323,2240
19.284,-99.314,2240
19.284,-99.305,2240
19.284,-99.296,2240
19.284,-99.287,2240
19.284,-99.278,2240
19.284,-99.269,2240
19.284,-99.26,2240
19.284,-99.251,2240
19.284,-99.242,2240
19.284,-99.233,2240
19.284,-99.224,2240
19.284,-99.215,2240
19.284,-99.206,2240
19.284,-99.197,2240
19.284,-99.188,2240
19.284,-99.179,2240
19.284,-99.17,2240
19.284,-99.161,2240
19.284,-99.152,2240
19.284,-99.143,2240
19.284,-99.134,2240
19.284,-99.125,2240
19.284,-99.116,2240
19.284,-99.107,2240
19.284,-99.098,2240
19.284,-99.089,2240
19.284,-99.08,2240
19.284,-99.071,2240
19.284,-99.062,2240
19.284,-99.053,2240
19.284,-99.044,2240
19.284,-99.035,2240
19.284,-99.026,2240
19.284,-99.017,2240
19.284,-99.008,2240
19.284,-98.999,2240
19.284,-98.99,2240
19.284,-98.981,2240
19.284,-98.972,2240
19.284,-98.963,2240
19.284,-98.954,2240
19.284,-98.945,2240
19.284,-98.936,2240
19.284,-98.927,2240
19.284,-98.918,2240
19.284,-98.909,2240
19.293,-99.35,2240
19.293,-99.341,2240
19.293,-99.332,2240
19.293,-99.323,2240
19.293,-99.314,2240
19.293,-99.305,2240
19.293,-99.296,2240
19.293,-99.287,2240
19.293,-99.278,2240
19.293,-99.269,2240
19.293,-99.26,2240
19.293,-99.251,2240
19.293,-99.242,2240
19.293,-99.233,2240
19.293,-99.224,2240
19.293,-99.215,2240
19.293,-99.206,2240
19.293,-99.197,2240
19.293,-99.188,2240
19.293,-99.179,2240
19.293,-99.17,2240
19.293,-99.161,2240
19.293,-99.152,2240
19.293,-99.143,2240
19.293,-99.134,2240
19.293,-99.125,2240
19.293,-99.116,2240
19.293,-99.107,2240
19.293,-99.098,2240
19.293,-99.089,2240
19.293,-99.08,2240
19.293,-99.071,2240
19.293,-99.062,2240
19.293,-99.053,2240
19.293,-99.044,2240
19.293,-99.035,2240
19.293,-99.026,2240
19.293,-99.017,2240
19.293,-99.008,2240
19.293,-98.999,2240
19.293,-98.99,2240
19.293,-98.981,2240
19.293,-98.972,2240
19.293,-98.963,2240
19.293,-98.954,2240
19.293,-98.945,2240
19.293,-98.936,2240
19.293,-98.927,2240
19.293,-98.918,2240
19.293,-98.909,2240
19.302,-99.35,2240
19.302,-99.341,2240
19.302,-99.332,2240
19.302,-99.323,2240
19.302,-99.314,2240
19.302,-99.305,2240
19.302,-99.296,2240
19.302,-99.287,2240
19.302,-99.278,2240
19.302,-99.269,2240
19.302,-99.26,2240
19.302,-99.251,2240
19.302,-99.242,2240
19.302,-99.233,2240
19.302,-99.224,2240
19.302,-99.215,2240
19.302,-99.206,2240
19.302,-99.197,2240
19.302,-99.188,2240
19.302,-99.179,2240
19.302,-99.17,2240
19.302,-99.161,2240
19.302,-99.152,2240
19.302,-99.143,2240
19.302,-99.134,2240
19.302,-99.125,2240
19.302,-99.116,2240
19.302,-99.107,2240
19.302,-99.098,2240
19.302,-99.089,2240
19.302,-99.08,2240
19.302,-99.071,2240
19.302,-99.062,2240
19.302,-99.053,2240
19.302,-99.044,2240
19.302,-99.035,2240
19.302,-99.026,2240
19.302,-99.017,2240
19.302,-99.008,2240
19.302,-98.999,2240
19.302,-98.99,2240
19.302,-98.981,2240
19.302,-98.972,2240
19.302,-98.963,2240
19.302,-98.954,2240
19.302,-98.945,2240
19.302,-98.936,2240
19.302,-98.927,2240
19.302,-98.918,2240
19.302,-98.909,2240
19.311,-99.35,2240
19.311,-99.341,2240
19.311,-99.332,2240
19.311,-99.323,2240
19.311,-99.314,2240
19.311,-99.305,2240
19.311,-99.296,2240
19.311,-99.287,2240
19.311,-99.278,2240
19.311,-99.269,2240
19.311,-99.26,2240
19.311,-99.251,2240
19.311,-99.242,2240
19.311,-99.233,2240
19.311,-99.224,2240
19.311,-99.215,2240
19.311,-99.206,2240
19.311,-99.197,2240
19.311,-99.188,2240
19.311,-99.179,2240
19.311,-99.17,2240
19.311,-99.161,2240
19.311,-99.152,2240
19.311,-99.143,2240
19.311,-99.134,2240
19.311,-99.125,2240
19.311,-99.116,2240
19.311,-99.107,2240
19.311,-99.098,2240
19.311,-99.089,2240
19.311,-99.08,2240
19.311,-99.071,2240
19.311,-99.062,2240
19.311,-99.053,2240
19.311,-99.044,2240
19.311,-99.035,2240
19.311,-99.026,2240
19.311,-99.017,2240
19.311,-99.008,2240
19.311,-98.999,2240
19.311,-98.99,2240
19.311,-98.981,2240
19.311,-98.972,2240
19.311,-98.963,2240
19.311,-98.954,2240
19.311,-98.945,2240
19.311,-98.936,2240
19.311,-98.927,2240
19.311,-98.918,2240
19.311,-98.909,2240
19.32,-99.35,2240
19.32,-99.341,2240
19.32,-99.332,2240
19.32,-99.323,2240
19.32,-99.314,2240
19.32,-99.305,2240
19.32,-99.296,2240
19.32,-99.287,2240
19.32,-99.278,2240
19.32,-99.269,2240
19.32,-99.26,2240
19.32,-99.251,2240
19.32,-99.242,2240
19.32,-99.233,2240
19.32,-99.224,2240
19.32,-99.215,2240
19.32,-99.206,2240
19.32,-99.197,2240
19.32,-99.188,2240
19.32,-99.179,2240
19.32,-99.17,2240
19.32,-99.161,2240
19.32,-99.152,2240
19.32,-99.143,2240
19.32,-99.134,2240
19.32,-99.125,2240
19.32,-99.116,2240
19.32,-99.107,2240
19.32,-99.098,2240
19.32,-99.089,2240
19.32,-99.08,2240
19.32,-99.071,2240
19.32,-99.062,2240
19.32,-99.053,2240
19.32,-99.044,2240
19.32,-99.035,2240
19.32,-99.026,2240
19.32,-99.017,2240
19.32,-99.008,2240
19.32,-98.999,2240
19.32,-98.99,2240
19.32,-98.981,2240
19.32,-98.972,2240
19.32,-98.963,2240
19.32,-98.954,2240
19.32,-98.945,2240
19.32,-98.936,2240
19.32,-98.927,2240
19.32,-98.918,2240
19.32,-98.909,2240
19.329,-99.35,2240
19.329,-99.341,2240
19.329,-99.332,2240
19.329,-99.323,2240
19.329,-99.314,2240
19.329,-99.305,2240
19.329,-99.296,2240
19.329,-99.287,2240
19.329,-99.278,2240
19.329,-99.269,2240
19.329,-99.26,2240
19.329,-99.251,2240
19.329,-99.242,2240
19.329,-99.233,2240
19.329,-99.224,2240
19.329,-99.215,2240
19.329,-99.206,2240
19.329,-99.197,2240
19.329,-99.188,2240
19.329,-99.179,2240
19.329,-99.17,2240
19.329,-99.161,2240
19.329,-99.152,2240
19.329,-99.143,2240
19.329,-99.134,2240
19.329,-99.125,2240
19.329,-99.116,2240
19.329,-99.107,2240
19.329,-99.098,2240
19.329,-99.089,2240
19.329,-99.08,2240
19.329,-99.071,2240
19.329,-99.062,2240
19.329,-99.053,2240
19.329,-99.044,2240
19.329,-99.035,2240
19.329,-99.026,2240
19.329,-99.017,2240
19.329,-99.008,2240
19.329,-98.999,2240
19.329,-98.99,2240
19.329,-98.981,2240
19.329,-98.972,2240
19.329,-98.963,2240
19.329,-98.954,2240
19.329,-98.945,2240
19.329,-98.936,2240
19.329,-98.927,2240
19.329,-98.918,2240
19.329,-98.909,2240
19.338,-99.35,2240
19.338,-99.341,2240
19.338,-99.332,2240
19.338,-99.323,2240
19.338,-99.314,2240
19.338,-99.305,2240
19.338,-99.296,2240
19.338,-99.287,2240
19.338,-99.278,2240
19.338,-99.269,2240
19.338,-99.26,2240
19.338,-99.251,2240
19.338,-99.242,2240
19.338,-99.233,2240
19.338,-99.224,2240
19.338,-99.215,2240
19.338,-99.206,2240
19.338,-99.197,2240
19.338,-99.188,2240
19.338,-99.179,2240
19.338,-99.17,2240
19.338,-99.161,2240
19.338,-99.152,2240
19.338,-99.143,2240
19.338,-99.134,2240
19.338,-99.125,2240
19.338,-99.116,2240
19.338,-99.107,2240
19.338,-99.098,2240
19.338,-99.089,2240
19.338,-99.08,2240
19.338,-99.071,2240
19.338,-99.062,2240
19.338,-99.053,2240
19.338,-99.044,2240
19.338,-99.035,2240
19.338,-99.026,2240
19.338,-99.017,2240
19.338,-99.008,2240
19.338,-98.999,2240
19.338,-98.99,2240
19.338,-98.981,2240
19.338,-98.972,2240
19.338,-98.963,2240
19.338,-98.954,2240
19.338,-98.945,2240
19.338,-98.936,2240
19.338,-98.927,2240
19.338,-98.918,2240
19.338,-98.909,2240
19.347,-99.35,2240
19.347,-99.341,2240
19.347,-99.332,2240
19.347,-99.323,2240
19.347,-99.314,2240
19.347,-99.305,2240
19.347,-99.296,2240
19.347,-99.287,2240
19.347,-99.278,2240
19.347,-99.269,2240
19.347,-99.26,2240
19.347,-99.251,2240
19.347,-99.242,2240
19.347,-99.233,2240
19.347,-99.224,2240
19.347,-99.215,2240
19.347,-99.206,2240
19.347,-99.197,2240
19.347,-99.188,2240
19.347,-99.179,2240
19.347,-99.17,2240
19.347,-99.161,2240
19.347,-99.152,2240
19.347,-99.143,2240
19.347,-99.134,2240
19.347,-99.125,2240
19.347,-99.116,2240
19.347,-99.107,2240
19.347,-99.098,2240
19.347,-99.089,2240
19.347,-99.08,2240
19.347,-99.071,2240
19.347,-99.062,2240
19.347,-99.053,2240
19.347,-99.044,2240
19.347,-99.035,2240
19.347,-99.026,2240
19.347,-99.017,2240
19.347,-99.008,2240
19.347,-98.999,2240
19.347,-98.99,2240
19.347,-98.981,2240
19.347,-98.972,2240
19.347,-98.963,2240
19.347,-98.954,2240
19.347,-98.945,2240
19.347,-98.936,2240
19.347,-98.927,2240
19.347,-98.918,2240
19.347,-98.909,2240
19.356,-99.35,2240
19.356,-99.341,2240
19.356,-99.332,2240
19.356,-99.323,2240
19.356,-99.314,2240
19.356,-99.305,2240
19.356,-99.296,2240
19.356,-99.287,2240
19.356,-99.278,2240
19.356,-99.269,2240
19.356,-99.26,2240
19.356,-99.251,2240
19.356,-99.242,2240
19.356,-99.233,2240
19.356,-99.224,2240
19.356,-99.215,2240
19.356,-99.206,2240
19.356,-99.197,2240
19.356,-99.188,2240
19.356,-99.179,2240
19.356,-99.17,2240
19.356,-99.161,2240
19.356,-99.152,2240
19.356,-99.143,2240
19.356,-99.134,2240
19.356,-99.125,2240
19.356,-99.116,2240
19.356,-99.107,2240
19.356,-99.098,2240
19.356,-99.089,2240
19.356,-99.08,2240
19.356,-99.071,2240
19.356,-99.062,2240
19.356,-99.053,2240
19.356,-99.044,2240
19.356,-99.035,2240
19.356,-99.026,2240
19.356,-99.017,2240
19.356,-99.008,2240
19.356,-98.999,2240
19.356,-98.99,2240
19.356,-98.981,2240
19.356,-98.972,2240
19.356,-98.963,2240
19.356,-98.954,2240
19.356,-98.945,2240
19.356,-98.936,2240
19.356,-98.927,2240
19.356,-98.918,2240
19.356,-98.909,2240
19.365,-99.35,2240
19.365,-99.341,2240
19.365,-99.332,2240
19.365,-99.323,2240
19.365,-99.314,2240
19.365,-99.305,2240
19.365,-99.296,2240
19.365,-99.287,2240
19.365,-99.278,2240
19.365,-99.269,2240
19.365,-99.26,2240
19.365,-99.251,2240
19.365,-99.242,2240
19.365,-99.233,2240
19.365,-99.224,2240
19.365,-99.215,2240
19.365,-99.206,2240
19.365,-99.197,2240
19.365,-99.188,2240
19.365,-99.179,2240
19.365,-99.17,2240
19.365,-99.161,2240
19.365,-99.152,2240
19.365,-99.143,2240
19.365,-99.134,2240
19.365,-99.125,2240
19.365,-99.116,2240
19.365,-99.107,2240
19.365,-99.098,2240
19.365,-99.089,2240
19.365,-99.08,2240
19.365,-99.071,2240
19.365,-99.062,2240
19.365,-99.053,2240
19.365,-99.044,2240
19.365,-99.035,2240
19.365,-99.026,2240
19.365,-99.017,2240
19.365,-99.008,2240
19.365,-98.999,2240
19.365,-98.99,2240
19.365,-98.981,2240
19.365,-98.972,2240
19.365,-98.963,2240
19.365,-98.954,2240
19.365,-98.945,2240
19.365,-98.936,2240
19.365,-98.927,2240
19.365,-98.918,2240
19.365,-98.909,2240
19.374,-99.35,2240
19.374,-99.341,2240
19.374,-99.332,2240
19.374,-99.323,2240
19.374,-99.314,2240
19.374,-99.305,2240
19.374,-99.296,2240
19.374,-99.287,2240
19.374,-99.278,2240
19.374,-99.269,2240
19.374,-99.26,2240
19.374,-99.251,2240
19.374,-99.242,2240
19.374,-99.233,2240
19.374,-99.224,2240
19.374,-99.215,2240
19.374,-99.206,2240
19.374,-99.197,2240
19.374,-99.188,2240
19.374,-99.179,2240
19.374,-99.17,2240
19.374,-99.161,2240
19.374,-99.152,2240
19.374,-99.143,2240
19.374,-99.134,2240
19.374,-99.125,2240
19.374,-99.116,2240
19.374,-99.107,2240
19.374,-99.098,2240
19.374,-99.089,2240
19.374,-99.08,2240
19.374,-99.071,2240
19.374,-99.062,2240
19.374,-99.053,2240
19.374,-99.044,2240
19.374,-99.035,2240
19.374,-99.026,2240
19.374,-99.017,2240
19.374,-99.008,2240
19.374,-98.999,2240
19.374,-98.99,2240
19.374,-98.981,2240
19.374,-98.972,2240
19.374,-98.963,2240
19.374,-98.954,2240
19.374,-98.945,2240
19.374,-98.936,2240
19.374,-98.927,2240
19.374,-98.918,2240
19.374,-98.909,2240
19.383,-99.35,2240
19.383,-99.341,2240
19.383,-99.332,2240
19.383,-99.323,2240
19.383,-99.314,2240
19.383,-99.305,2240
19.383,-99.296,2240
19.383,-99.287,2240
19.383,-99.278,2240
19.383,-99.269,2240
19.383,-99.26,2240
19.383,-99.251,2240
19.383,-99.242,2240
19.383,-99.233,2240
19.383,-99.224,2240
19.383,-99.215,2240
19.383,-99.206,2240
19.383,-99.197,2240
19.383,-99.188,2240
19.383,-99.179,2240
19.383,-99.17,2240
19.383,-99.161,2240
19.383,-99.152,2240
19.383,-99.143,2240
19.383,-99.134,2240
19.383,-99.125,2240
19.383,-99.116,2240
19.383,-99.107,2240
19.383,-99.098,2240
19.383,-99.089,2240
19.383,-99.08,2240
19.383,-99.071,2240
19.383,-99.062,2240
19.383,-99.053,2240
19.383,-99.044,2240
19.383,-99.035,2240
19.383,-99.026,2240
19.383,-99.017,2240
19.383,-99.008,2240
19.383,-98.999,2240
19.383,-98.99,2240
19.383,-98.981,2240
19.383,-98.972,2240
19.383,-98.963,2240
19.383,-98.954,2240
19.383,-98.945,2240
19.383,-98.936,2240
19.383,-98.927,2240
19.383,-98.918,2240
19.383,-98.909,2240
19.392,-99.35,2240
19.392,-99.341,2240
19.392,-99.332,2240
19.392,-99.323,2240
19.392,-99.314,2240
19.392,-99.305,2240
19.392,-99.296,2240
19.392,-99.287,2240
19.392,-99.278,2240
19.392,-99.269,2240
19.392,-99.26,2240
19.392,-99.251,2240
19.392,-99.242,2240
19.392,-99.233,2240
19.392,-99.224,2240
19.392,-99.215,2240
19.392,-99.206,2240
19.392,-99.197,2240
19.392,-99.188,2240
19.392,-99.179,2240
19.392,-99.17,2240
19.392,-99.161,2240
19.392,-99.152,2240
19.392,-99.143,2240
19.392,-99.134,2240
19.392,-99.125,2240
19.392,-99.116,2240
19.392,-99.107,2240
19.392,-99.098,2240
19.392,-99.089,2240
19.392,-99.08,2240
19.392,-99.071,2240
19.392,-99.062,2240
19.392,-99.053,2240
19.392,-99.044,2240
19.392,-99.035,2240
19.392,-99.026,2240
19.392,-99.017,2240
19.392,-99.008,2240
19.392,-98.999,2240
19.392,-98.99,2240
19.392,-98.981,2240
19.392,-98.972,2240
19.392,-98.963,2240
19.392,-98.954,2240
19.392,-98.945,2240
19.392,-98.936,2240
19.392,-98.927,2240
19.392,-98.918,2240
19.392,-98.909,2240
19.401,-99.35,2240
19.401,-99.341,2240
19.401,-99.332,2240
19.401,-99.323,2240
19.401,-99.314,2240
19.401,-99.305,2240
19.401,-99.296,2240
19.401,-99.287,2240
19.401,-99.278,2240
19.401,-99.269,2240
19.401,-99.26,2240
19.401,-99.251,2240
19.401,-99.242,2240
19.401,-99.233,2240
19.401,-99.224,2240
19.401,-99.215,2240
19.401,-99.206,2240
19.401,-99.197,2240
19.401,-99.188,2240
19.401,-99.179,2240
19.401,-99.17,2240
19.401,-99.161,2240
19.401,-99.152,2240
19.401,-99.143,2240
19.401,-99.134,2240
19.401,-99.125,2240
19.401,-99.116,2240
19.401,-99.107,2240
19.401,-99.098,2240
19.401,-99.089,2240
19.401,-99.08,2240
19.401,-99.071,2240
19.401,-99.062,2240
19.401,-99.053,2240
19.401,-99.044,2240
19.401,-99.035,2240
19.401,-99.026,2240
19.401,-99.017,2240
19.401,-99.008,2240
19.401,-98.999,2240
19.401,-98.99,2240
19.401,-98.981,2240
19.401,-98.972,2240
19.401,-98.963,2240
19.401,-98.954,2240
19.401,-98.945,2240
19.401,-98.936,2240
19.401,-98.927,2240
19.401,-98.918,2240
19.401,-98.909,2240
19.41,-99.35,2240
19.41,-99.341,2240
19.41,-99.332,2240
19.41,-99.323,2240
19.41,-99.314,2240
19.41,-99.305,2240
19.41,-99.296,2240
19.41,-99.287,2240
19.41,-99.278,2240
19.41,-99.269,2240
19.41,-99.26,2240
19.41,-99.251,2240
19.41,-99.242,2240
19.41,-99.233,2240
19.41,-99.224,2240
19.41,-99.215,2240
19.41,-99.206,2240
19.41,-99.197,2240
19.41,-99.188,2240
19.41,-99.179,2240
19.41,-99.17,2240
19.41,-99.161,2240
19.41,-99.152,2240
19.41,-99.143,2240
19.41,-99.134,2240
19.41,-99.125,2240
19.41,-99.116,2240
19.41,-99.107,2240
19.41,-99.098,2240
19.41,-99.089,2240
19.41,-99.08,2240
19.41,-99.071,2240
19.41,-99.062,2240
19.41,-99.053,2240
19.41,-99.044,2240
19.41,-99.035,2240
19.41,-99.026,2240
19.41,-99.017,2240
19.41,-99.008,2240
19.41,-98.999,2240
19.41,-98.99,2240
19.41,-98.981,2240
19.41,-98.972,2240
19.41,-98.963,2240
19.41,-98.954,2240
19.41,-98.945,2240
19.41,-98.936,2240
19.41,-98.927,2240
19.41,-98.918,2240
19.41,-98.909,2240
19.419,-99.35,2240
19.419,-99.341,2240
19.419,-99.332,2240
19.419,-99.323,2240
19.419,-99.314,2240
19.419,-99.305,2240
19.419,-99.296,2240
19.419,-99.287,2240
19.419,-99.278,2240
19.419,-99.269,2240
19.419,-99.26,2240
19.419,-99.251,2240
19.419,-99.242,2240
19.419,-99.233,2240
19.419,-99.224,2240
19.419,-99.215,2240
19.419,-99.206,2240
19.419,-99.197,2240
19.419,-99.188,2240
19.419,-99.179,2240
19.419,-99.17,2240
19.419,-99.161,2240
19.419,-99.152,2240
19.419,-99.143,2240
19.419,-99.134,2240
19.419,-99.125,2240
19.419,-99.116,2240
19.419,-99.107,2240
19.419,-99.098,2240
19.419,-99.089,2240
19.419,-99.08,2240
19.419,-99.071,2240
19.419,-99.062,2240
19.419,-99.053,2240
19.419,-99.044,2240
19.419,-99.035,2240
19.419,-99.026,2240
19.419,-99.017,2240
19.419,-99.008,2240
19.419,-98.999,2240
19.419,-98.99,2240
19.419,-98.981,2240
19.419,-98.972,2240
19.419,-98.963,2240
19.419,-98.954,2240
19.419,-98.945,2240
19.419,-98.936,2240
19.419,-98.927,2240
19.419,-98.918,2240
19.419,-98.909,2240
19.428,-99.35,2240
19.428,-99.341,2240
19.428,-99.332,2240
19.428,-99.323,2240
19.428,-99.314,2240
19.428,-99.305,2240
19.428,-99.296,2240
19.428,-99.287,2240
19.428,-99.278,2240
19.428,-99.269,2240
19.428,-99.26,2240
19.428,-99.251,2240
19.428,-99.242,2240
19.428,-99.233,2240
19.428,-99.224,2240
19.428,-99.215,2240
19.428,-99.206,2240
19.428,-99.197,2240
19.428,-99.188,2240
19.428,-99.179,2240
19.428,-99.17,2240
19.428,-99.161,2240
19.428,-99.152,2240
19.428,-99.143,2240
19.428,-99.134,2240
19.428,-99.125,2240
19.428,-99.116,2240
19.428,-99.107,2240
19.428,-99.098,2240
19.428,-99.089,2240
19.428,-99.08,2240
19.428,-99.071,2240
19.428,-99.062,2240
19.428,-99.053,2240
19.428,-99.044,2240
19.428,-99.035,2240
19.428,-99.026,2240
19.428,-99.017,2240
19.428,-99.008,2240
19.428,-98.999,2240
19.428,-98.99,2240
19.428,-98.981,2240
19.428,-98.972,2240
19.428,-98.963,2240
19.428,-98.954,2240
19.428,-98.945,2240
19.428,-98.936,2240
19.428,-98.927,2240
19.428,-98.918,2240
19.428,-98.909,2240
19.437,-99.35,2240
19.437,-99.341,2240
19.437,-99.332,2240
19.437,-99.323,2240
19.437,-99.314,2240
19.437,-99.305,2240
19.437,-99.296,2240
19.437,-99.287,2240
19.437,-99.278,2240
19.437,-99.269,2240
19.437,-99.26,2240
19.437,-99.251,2240
19.437,-99.242,2240
19.437,-99.233,2240
19.437,-99.224,2240
19.437,-99.215,2240
19.437,-99.206,2240
19.437,-99.197,2240
19.437,-99.188,2240
19.437,-99.179,2240
19.437,-99.17,2240
19.437,-99.161,2240
19.437,-99.152,2240
19.437,-99.143,2240
19.437,-99.134,2240
19.437,-99.125,2240
19.437,-99.116,2240
19.437,-99.107,2240
19.437,-99.098,2240
19.437,-99.089,2240
19.437,-99.08,2240
19.437,-99.071,2240
19.437,-99.062,2240
19.437,-99.053,2240
19.437,-99.044,2240
19.437,-99.035,2240
19.437,-99.026,2240
19.437,-99.017,2240
19.437,-99.008,2240
19.437,-98.999,2240
19.437,-98.99,2240
19.437,-98.981,2240
19.437,-98.972,2240
19.437,-98.963,2240
19.437,-98.954,2240
19.437,-98.945,2240
19.437,-98.936,2240
19.437,-98.927,2240
19.437,-98.918,2240
19.437,-98.909,2240
19.446,-99.35,2240
19.446,-99.341,2240
19.446,-99.332,2240
19.446,-99.323,2240
19.446,-99.314,2240
19.446,-99.305,2240
19.446,-99.296,2240
19.446,-99.287,2240
19.446,-99.278,2240
19.446,-99.269,2240
19.446,-99.26,2240
19.446,-99.251,2240
19.446,-99.242,2240
19.446,-99.233,2240
19.446,-99.224,2240
19.446,-99.215,2240
19.446,-99.206,2240
19.446,-99.197,2240
19.446,-99.188,2240
19.446,-99.179,2240
19.446,-99.17,2240
19.446,-99.161,2240
19.446,-99.152,2240
19.446,-99.143,2240
19.446,-99.134,2240
19.446,-99.125,2240
19.446,-99.116,2240
19.446,-99.107,2240
19.446,-99.098,2240
19.446,-99.089,2240
19.446,-99.08,2240
19.446,-99.071,2240
19.446,-99.062,2240
19.446,-99.053,2240
19.446,-99.044,2240
19.446,-99.035,2240
19.446,-99.026,2240
19.446,-99.017,2240
19.446,-99.008,2240
19.446,-98.999,2240
19.446,-98.99,2240
19.446,-98.981,2240
19.446,-98.972,2240
19.446,-98.963,2240
19.446,-98.954,2240
19.446,-98.945,2240
19.446,-98.936,2240
19.446,-98.927,2240
19.446,-98.918,2240
19.446,-98.909,2240
19.455,-99.35,2240
19.455,-99.341,2240
19.455,-99.332,2240
19.455,-99.323,2240
19.455,-99.314,2240
19.455,-99.305,2240
19.455,-99.296,2240
19.455,-99.287,2240
19.455,-99.278,2240
19.455,-99.269,2240
19.455,-99.26,2240
19.455,-99.251,2240
19.455,-99.242,2240
19.455,-99.233,2240
19.455,-99.224,2240
19.455,-99.215,2240
19.455,-99.206,2240
19.455,-99.197,2240
19.455,-99.188,2240
19.455,-99.179,2240
19.455,-99.17,2240
19.455,-99.161,2240
19.455,-99.152,2240
19.455,-99.143,2240
19.455,-99.134,2240
19.455,-99.125,2240
19.455,-99.116,2240
19.455,-99.107,2240
19.455,-99.098,2240
19.455,-99.089,2240
19.455,-99.08,2240
19.455,-99.071,2240
19.455,-99.062,2240
19.455,-99.053,2240
19.455,-99.044,2240
19.455,-99.035,2240
19.455,-99.026,2240
19.455,-99.017,2240
19.455,-99.008,2240
19.455,-98.999,2240
19.455,-98.99,2240
19.455,-98.981,2240
19.455,-98.972,2240
19.455,-98.963,2240
19.455,-98.954,2240
19.455,-98.945,2240
19.455,-98.936,2240
19.455,-98.927,2240
19.455,-98.918,2240
19.455,-98.909,2240
19.464,-99.35,2240
19.464,-99.341,2240
19.464,-99.332,2240
19.464,-99.323,2240
19.464,-99.314,2240
19.464,-99.305,2240
19.464,-99.296,2240
19.464,-99.287,2240
19.464,-99.278,2240
19.464,-99.269,2240
19.464,-99.26,2240
19.464,-99.251,2240
19.464,-99.242,2240
19.464,-99.233,2240
19.464,-99.224,2240
19.464,-99.215,2240
19.464,-99.206,2240
19.464,-99.197,2240
19.464,-99.188,2240
19.464,-99.179,2240
19.464,-99.17,2240
19.464,-99.161,2240
19.464,-99.152,2240
19.464,-99.143,2240
19.464,-99.134,2240
19.464,-99.125,2240
19.464,-99.116,2240
19.464,-99.107,2240
